openml_id,name,run_type,prevalence,threshold_center,lr_bce_raw,lr_snb_raw,lr_temp_raw,lr_platt_raw,lr_bce_norm,lr_snb_norm,lr_temp_norm,lr_platt_norm,gam_bce_raw,gam_snb_raw,gam_temp_raw,gam_platt_raw,gam_bce_norm,gam_snb_norm,gam_temp_norm,gam_platt_norm,xgb_bce_raw,xgb_bce_norm,xgb_snb_raw_absw,xgb_snb_raw_fixed025,xgb_snb_raw_true,xgb_snb_norm_absw,xgb_snb_norm_fixed025,xgb_snb_norm_true,xgb_temp_raw,xgb_platt_raw,xgb_temp_norm,xgb_platt_norm
821,house_16H,inverse,0.2959971910112359,0.7040028089887641,0.04471195467501262,0.066421417725999,0.0499345597321797,0.0515795427958063,0.1510553344180735,0.22439881101262774,0.16869943786150393,0.174256865815488,0.11366233101467453,0.11905737458167827,0.1137722975831829,0.1133647804307943,0.383998005610668,0.40222467711580046,0.38436951781364764,0.38299275761198365,0.1558148160179091,0.5264064009715365,0.15472805079126734,0.1552249857593102,0.1556676484972214,0.5227348619852069,0.5244137122687017,0.5259092086833768,0.1527542088525224,0.1518174559287506,0.5160664137745953,0.5129016779182465
821,house_16H,prev,0.2959971910112359,0.2959971910112359,0.1874164906175803,0.19432787555938477,0.187295672994898,0.1873884930009362,0.6331698283260603,0.6565193233607686,0.6327616568083863,0.6330752408857253,0.21385645993791802,0.2141175018159427,0.2140256210611271,0.2140605523710133,0.7224948966823139,0.7233768032880248,0.723066392386821,0.7231844046887853,0.2264772751919781,0.7651331906841682,0.22648378762194227,0.22656680555059072,0.2258786091006307,0.7651551923455417,0.7654356609823043,0.7631106509117395,0.2257393030306732,0.2250306014168306,0.7626400178307917,0.7602457329005144
846,elevators,inverse,0.3090547623350804,0.6909452376649197,0.18918618002319718,0.1906413020597667,0.1894260036230517,0.1895679255945475,0.6121445228469884,0.616852821226134,0.6129205134773948,0.6133797264997845,0.18984175325137267,0.19259113959026802,0.190189921823212,0.1900523120738312,0.6142657431227164,0.6231618569315516,0.6153923026010715,0.6149470425172562,0.18390984746557482,0.5950720386122956,0.18468136652892045,0.18285964270040525,0.18271313188061014,0.5975684216400684,0.5916739199189137,0.5911998588862082,0.1801613137805686,0.1803379393945634,0.5829430111975943,0.5835145138421751
846,elevators,prev,0.3090547623350804,0.3090547623350804,0.22747684887309605,0.22717379650382163,0.2273732279940296,0.2274325177031889,0.7360405876110179,0.7350600093892662,0.7357053043806818,0.7358971464630084,0.2291894616412172,0.23035296368244626,0.2295165889575547,0.2295453375490541,0.7415820416730146,0.7453467532485236,0.7426405185392692,0.7427335395666178,0.2306977878397268,0.7464624912966132,0.2308937563626699,0.23108868222507972,0.23118621454812568,0.7470965812600309,0.7477272975154189,0.7480428801723857,0.2299225130563323,0.2303323848493214,0.7439539559887057,0.7452801668837985
871,pollen,prev,0.5,0.5,0.01024971041484284,0.00432384064729274,0.0102366142845297,0.0102392393781382,0.02049942082968568,0.00864768129458548,0.0204732285690594,0.0204784787562764,0.0039099660688366,-0.0010056897113199,0.0053024410893868,0.0053013134071658,0.0078199321376732,-0.0020113794226398,0.0106048821787736,0.0106026268143316,0.01281398358679018,0.02562796717358036,0.012792255577452,0.00961118906441156,0.00489003853928852,0.025584511154904,0.01922237812882312,0.00978007707857704,0.0123498512550502,0.0125029807120976,0.0246997025101004,0.0250059614241952
1036,sylva_agnostic,inverse,0.0615491490100729,0.9384508509899271,0.026954031958513557,0.0202512330986667,0.0301911189853776,0.0300772991740063,0.4379269639309288,0.32902539554775095,0.4905204941247301,0.48867124335194245,0.027728694869258663,0.00637566363358146,0.0263994194643624,0.0266788165999343,0.4505130503871092,0.10358654402415934,0.42891607583464675,0.4334554909210548,0.034619996654390875,0.562477259413044,0.0345202988815334,0.0350312348961132,0.034442099500684095,0.5608574519183676,0.5691587204622459,0.5595869326324469,0.0116889020390114,0.0177675256411985,0.18991167590470565,0.2886721575677794
1036,sylva_agnostic,prev,0.0615491490100729,0.0615491490100729,0.06027504930902448,0.06022265024950098,0.0603126733563988,0.0603083710555807,0.9792994749474131,0.978448138083033,0.9799107595545838,0.9798408593059648,0.06040849414876044,0.059781633045858165,0.0602148309350112,0.0601726035667101,0.9814675770557643,0.9712828529290394,0.9783210962861025,0.9776350207029261,0.06057628073865342,0.9841936357030662,0.060552156784785115,0.06056990694839461,0.06054800081118816,0.9838016895225534,0.9840900795960961,0.9837341666783908,0.0600602161218775,0.0595028053635686,0.975809041844726,0.9667526898516597
1038,gina_agnostic,prev,0.4916378316032295,0.4916378316032295,0.36246265973337843,0.3613631665556788,0.3622871091651661,0.3625796885278156,0.7372554275397986,0.7350190390704364,0.7368983545951884,0.7374934661668414,0.29603037751464306,0.29603037751464306,0.2976587107967839,0.2976587107967839,0.6021309966104295,0.6021309966104295,0.6054430551573294,0.6054430551573294,0.44140845992852445,0.8978325742123888,0.44270277722978413,0.4415501568721368,0.4418260935384577,0.9004652383770625,0.8981207882888976,0.8986820483233849,0.4404812690162266,0.4407268451351879,0.8959466515825654,0.8964461577295201
1043,ada_agnostic,inverse,0.2481367821131082,0.7518632178868918,0.038199141264115936,0.036076850142292075,0.0370369471535017,0.0362440594682383,0.1539438890873648,0.1453909808737955,0.14926020575465973,0.14606484036581552,0.039082550563970475,0.028356603481344576,0.0392678313802089,0.0379880811824052,0.15750405978165494,0.1142781140299417,0.15825074801812108,0.15309330950011713,0.0654997915731573,0.26396647452009164,0.060737859598856934,0.06472719071892746,0.06309991859932305,0.24477572039751364,0.2608528657771618,0.25429490163437446,0.0508321281622818,0.0553201987815962,0.20485527268227002,0.22294235586717487
1043,ada_agnostic,prev,0.2481367821131082,0.2481367821131082,0.15215432414014424,0.15023118026792656,0.1526547089683159,0.1525423336536642,0.6131873027626663,0.6054369650020153,0.6152038713016408,0.6147509948127353,0.15441120141479875,0.15287995260233989,0.1545758339943684,0.154616676686459,0.6222825979278376,0.6161116111058965,0.6229460730409089,0.6231106705332388,0.15328856546765396,0.6177583353917293,0.15293527925803474,0.15334585083932942,0.15345111402677766,0.6163345794833522,0.6179891974637995,0.6184134118287632,0.1530702181425819,0.1536259014991909,0.6168783879562357,0.6191178115188243
