openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1049,pc4,inverse,2,0.1220850480109739,0.8779149519890261,-0.0257097179790453,-0.1078280966356958
1049,pc4,inverse,3,0.1220850480109739,0.8779149519890261,-0.0049835072873656,-0.0219646695580166
1049,pc4,inverse,4,0.1220850480109739,0.8779149519890261,0.0260552905575216,0.0161790011107399
1049,pc4,prev,0,0.1220850480109739,0.1220850480109739,0.0832192472177538,0.0798453970705385
1049,pc4,prev,1,0.1220850480109739,0.1220850480109739,0.0854022765104307,0.083549058816427
1049,pc4,prev,2,0.1220850480109739,0.1220850480109739,0.0963483982554994,0.0911848699880837
1049,pc4,prev,3,0.1220850480109739,0.1220850480109739,0.0854864991846679,0.0793869453530606
1049,pc4,prev,4,0.1220850480109739,0.1220850480109739,0.0815806883212593,0.0859393634673881
1050,pc3,inverse,0,0.1023672424824056,0.8976327575175944,-0.0382430038761142,-0.074177805160467
1050,pc3,inverse,1,0.1023672424824056,0.8976327575175944,0.0,0.0
1050,pc3,inverse,2,0.1023672424824056,0.8976327575175944,-0.0573310766826485,-0.0573310766826485
1050,pc3,inverse,3,0.1023672424824056,0.8976327575175944,0.0,0.0
1050,pc3,inverse,4,0.1023672424824056,0.8976327575175944,-0.0287574150667772,-0.0297496150849759
1050,pc3,prev,0,0.1023672424824056,0.1023672424824056,0.0421626765554564,0.039486965172755
1050,pc3,prev,1,0.1023672424824056,0.1023672424824056,0.0435245091388271,0.0426935820371283
1050,pc3,prev,2,0.1023672424824056,0.1023672424824056,0.0509630050592281,0.0517612485881076
1050,pc3,prev,3,0.1023672424824056,0.1023672424824056,0.0521144859803967,0.0547201615092156
1050,pc3,prev,4,0.1023672424824056,0.1023672424824056,0.0493891529573253,0.0496283242220937
1053,jm1,inverse,0,0.1934772622875517,0.8065227377124483,-0.0003338647148683,0.0009764596872046
1053,jm1,inverse,1,0.1934772622875517,0.8065227377124483,0.0012795196501219,-3.281807201389224e-05
1053,jm1,inverse,2,0.1934772622875517,0.8065227377124483,0.0026982501626505,0.0011070910259674
1053,jm1,inverse,3,0.1934772622875517,0.8065227377124483,0.00082484986989,-0.0038812452327141
1053,jm1,inverse,4,0.1934772622875517,0.8065227377124483,-0.004024310832605,0.0009539751172245
1053,jm1,prev,0,0.1934772622875517,0.1934772622875517,0.0608028202563388,0.0623421495116179
1053,jm1,prev,1,0.1934772622875517,0.1934772622875517,0.0626625724516449,0.0623120809376126
1053,jm1,prev,2,0.1934772622875517,0.1934772622875517,0.0631143672569681,0.0638847933299233
1053,jm1,prev,3,0.1934772622875517,0.1934772622875517,0.0608198149646099,0.0608198149646099
1053,jm1,prev,4,0.1934772622875517,0.1934772622875517,0.0666056572377221,0.0628324172147623
1067,kc1,inverse,0,0.1545756282598387,0.8454243717401613,0.0067671123057697,0.0057505842223893
1067,kc1,inverse,1,0.1545756282598387,0.8454243717401613,0.008405838108038,0.0063299903961302
1067,kc1,inverse,2,0.1545756282598387,0.8454243717401613,-0.0107431085665288,-0.0274381519053907
