openml_id,name,run_type,run_id,hessian_mode,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1486,nomao,prev,3,fixed025,0.7143769041056144,0.7143769041056144,0.6773320441419781,0.6769982919577157
1486,nomao,prev,4,fixed025,0.7143769041056144,0.7143769041056144,0.6776817015530665,0.6777822411239236
1486,nomao,prev,0,true,0.7143769041056144,0.7143769041056144,0.67005132493021,0.67005132493021
1486,nomao,prev,1,true,0.7143769041056144,0.7143769041056144,0.6760334657936207,0.6760334657936207
1486,nomao,prev,2,true,0.7143769041056144,0.7143769041056144,0.6677100488990148,0.6667662259726015
1486,nomao,prev,3,true,0.7143769041056144,0.7143769041056144,0.6773320441419781,0.6773320441419781
1486,nomao,prev,4,true,0.7143769041056144,0.7143769041056144,0.6776817015530665,0.6776817015530665
1487,ozone-level-8hr,inverse,0,absw,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,1,absw,0.0631412786108918,0.9368587213891082,0.0,-0.0262548361979288
1487,ozone-level-8hr,inverse,2,absw,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,3,absw,0.0631412786108918,0.9368587213891082,0.0,-0.0300113718925463
1487,ozone-level-8hr,inverse,4,absw,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,0,fixed025,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,1,fixed025,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,2,fixed025,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,3,fixed025,0.0631412786108918,0.9368587213891082,0.0,-0.0468779100088001
1487,ozone-level-8hr,inverse,4,fixed025,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,0,true,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,1,true,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,2,true,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,3,true,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,4,true,0.0631412786108918,0.9368587213891082,0.0,0.0
