openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
846,elevators,prev,2,0.3090547623350804,0.3090547623350804,0.2330269663157835,0.2321162038626536
846,elevators,prev,3,0.3090547623350804,0.3090547623350804,0.2313598632046222,0.230258474499826
846,elevators,prev,4,0.3090547623350804,0.3090547623350804,0.2218654942736601,0.2228771081453376
871,pollen,prev,0,0.5,0.5,0.0101679203027308,0.0101679203027308
871,pollen,prev,1,0.5,0.5,0.0099742949050354,0.0081253985733056
871,pollen,prev,2,0.5,0.5,0.0088752621760286,-0.0189051903299921
871,pollen,prev,3,0.5,0.5,0.0088919307725446,0.0088919307725446
871,pollen,prev,4,0.5,0.5,0.0133391439178748,0.0133391439178748
1036,sylva_agnostic,inverse,0,0.0615491490100729,0.9384508509899271,0.0233351960161099,0.0084535227914177
1036,sylva_agnostic,inverse,1,0.0615491490100729,0.9384508509899271,0.0305356021687747,0.0264222598885312
1036,sylva_agnostic,inverse,2,0.0615491490100729,0.9384508509899271,0.0217753455409184,-0.0064573941388823
1036,sylva_agnostic,inverse,3,0.0615491490100729,0.9384508509899271,0.0326455802395186,0.0395528164253411
1036,sylva_agnostic,inverse,4,0.0615491490100729,0.9384508509899271,0.0264784358272462,0.0332849605269258
1036,sylva_agnostic,prev,0,0.0615491490100729,0.0615491490100729,0.0602125080396974,0.0605787219198963
1036,sylva_agnostic,prev,1,0.0615491490100729,0.0615491490100729,0.0604117602071623,0.0599470066818818
1036,sylva_agnostic,prev,2,0.0615491490100729,0.0615491490100729,0.0604383569444492,0.0609834654970441
1036,sylva_agnostic,prev,3,0.0615491490100729,0.0615491490100729,0.0596217615682123,0.0588534778660477
1036,sylva_agnostic,prev,4,0.0615491490100729,0.0615491490100729,0.0606908597856012,0.060750579282635
1038,gina_agnostic,prev,0,0.4916378316032295,0.4916378316032295,0.3611683168082851,0.3611683168082851
1038,gina_agnostic,prev,1,0.4916378316032295,0.4916378316032295,0.3652607879674088,0.3598303792277299
1038,gina_agnostic,prev,2,0.4916378316032295,0.4916378316032295,0.3782648226170785,0.3782648226170785
1038,gina_agnostic,prev,3,0.4916378316032295,0.4916378316032295,0.3634835398717706,0.3634164827229514
1038,gina_agnostic,prev,4,0.4916378316032295,0.4916378316032295,0.3441358314023492,0.3441358314023492
1043,ada_agnostic,inverse,0,0.2481367821131082,0.7518632178868918,0.0292101468393603,0.034922730830935
1043,ada_agnostic,inverse,1,0.2481367821131082,0.7518632178868918,0.0255256086864719,0.0234451453768917
1043,ada_agnostic,inverse,2,0.2481367821131082,0.7518632178868918,0.0479985277445709,0.0390966581574878
1043,ada_agnostic,inverse,3,0.2481367821131082,0.7518632178868918,0.0344660976722058,0.0366795256142191
1043,ada_agnostic,inverse,4,0.2481367821131082,0.7518632178868918,0.0537953253779708,0.0462401907319268
1043,ada_agnostic,prev,0,0.2481367821131082,0.2481367821131082,0.1461514172018466,0.1435990711843017
1043,ada_agnostic,prev,1,0.2481367821131082,0.2481367821131082,0.1522730022618907,0.1490541339803397
1043,ada_agnostic,prev,2,0.2481367821131082,0.2481367821131082,0.1487663457498456,0.1438006443851077
1043,ada_agnostic,prev,3,0.2481367821131082,0.2481367821131082,0.1558024893099869,0.1552827499386194
1043,ada_agnostic,prev,4,0.2481367821131082,0.2481367821131082,0.1577783661771514,0.1594193018512643
1049,pc4,inverse,0,0.1220850480109739,0.8779149519890261,0.0068493150684931,0.0034246575342465
1049,pc4,inverse,1,0.1220850480109739,0.8779149519890261,-0.0113345117285601,0.0073733189809062
1049,pc4,inverse,2,0.1220850480109739,0.8779149519890261,-0.0210044052880663,-0.0307204928323302
